n70,g87,g73
n65,g44,g41
n6,g92,g93
n35,g22,g31
n4,g92,g43
n32,g38,g7
n72,g73,g42
n74,g81,g31
n26,g77,g24
n21,g83,g34
n60,g1,g3
n20,g99,g55
n73,g37,g65
n51,g29,g62
n69,g6,g85
n71,g14,g48
n28,g42,g72
n14,g35,g14
n45,g96,g33
n39,g23,g43
n5,g65,g40
n23,g8,g0
n24,g67,g68
n54,g5,g66
n16,g67,g96
n17,g31,g11
n18,g97,g86
n63,g0,g50
n9,g60,g38
n25,g91,g16
n30,g42,g66
n31,g46,g45
n10,g69,g56
n43,g85,g38
n68,g55,g33
n34,g35,g24
n8,g42,g86
n53,g54,g49
n55,g14,g41
n38,g89,g71
n33,g80,g7
n62,g43,g67
n11,g27,g6
n27,g64,g76
n50,g67,g90
n44,g41,g70
n12,g8,g22
n67,g77,g0
n75,g4,g67
n0,g51,g71
n22,g9,g44
n58,g24,g55
n36,g15,g90
n42,g55,g17
n61,g70,g71
n3,g25,g86
n29,g77,g74
n47,g55,g60
n49,g45,g24
n52,g19,g45
n59,g10,g85
n57,g44,g26
n66,g32,g33
n37,g52,g24
n13,g14,g51
n40,g18,g12
n19,g13,g60
n46,g76,g46
n7,g43,g45
n15,g86,g94
n48,g81,g62
n41,g61,g43
n76,g84,g90
n64,g39,g3
n56,g47,g69
n2,g7,g49
n1,g0,g71
