n70,g66,g48
n65,g75,g9
n6,g53,g82
n35,g5,g26
n4,g98,g9
n32,g19,g61
n72,g87,g85
n74,g19,g27
n26,g26,g64
n21,g62,g1
n60,g50,g59
n20,g95,g83
n73,g93,g89
n51,g60,g30
n69,g51,g78
n71,g53,g49
n28,g42,g47
n14,g5,g68
n45,g1,g76
n39,g97,g23
n5,g55,g29
n23,g97,g72
n24,g99,g36
n54,g12,g60
n16,g44,g79
n17,g63,g7
n18,g13,g80
n63,g71,g77
n9,g21,g44
n25,g18,g94
n30,g55,g20
n31,g42,g15
n10,g74,g59
n43,g50,g85
n68,g39,g35
n34,g41,g67
n8,g73,g45
n53,g22,g18
n55,g78,g32
n38,g78,g56
n33,g21,g3
n62,g9,g64
n11,g93,g30
n27,g98,g60
n50,g59,g80
n44,g5,g56
n12,g29,g30
n67,g94,g10
n75,g95,g6
n0,g19,g78
n22,g59,g46
n58,g86,g54
n36,g45,g62
n42,g95,g69
n61,g97,g96
n3,g73,g7
n29,g31,g2
n47,g22,g6
n49,g41,g0
n52,g5,g23
n59,g0,g80
n57,g45,g17
n66,g27,g15
n37,g15,g6
n13,g74,g4
n40,g59,g18
n19,g21,g33
n46,g8,g20
n7,g9,g62
n15,g74,g97
n48,g96,g82
n41,g45,g92
n76,g85,g18
n64,g1,g61
n56,g49,g0
n2,g46,g74
n1,g50,g7
