n70,g93,g57
n65,g43,g11
n6,g95,g79
n35,g49,g67
n4,g1,g53
n32,g89,g92
n72,g39,g49
n74,g30,g6
n26,g11,g84
n21,g42,g15
n60,g67,g11
n20,g75,g91
n73,g7,g17
n51,g68,g4
n69,g52,g78
n71,g1,g18
n28,g89,g40
n14,g12,g5
n45,g6,g97
n39,g94,g24
n5,g71,g77
n23,g70,g61
n24,g85,g63
n54,g29,g93
n16,g66,g91
n17,g65,g44
n18,g23,g80
n63,g4,g72
n9,g19,g50
n25,g69,g87
n30,g98,g16
n31,g77,g40
n10,g10,g32
n43,g38,g31
n68,g35,g67
n34,g89,g34
n8,g2,g8
n53,g1,g97
n55,g5,g90
n38,g19,g48
n33,g90,g48
n62,g1,g14
n11,g86,g35
n27,g73,g32
n50,g3,g99
n44,g67,g65
n12,g65,g5
n67,g2,g32
n75,g35,g36
n0,g45,g27
n22,g8,g37
n58,g88,g28
n36,g80,g98
n42,g57,g7
n61,g17,g34
n3,g3,g24
n29,g83,g13
n47,g89,g62
n49,g65,g2
n52,g97,g46
n59,g32,g53
n57,g42,g99
n66,g66,g97
n37,g50,g97
n13,g48,g34
n40,g59,g74
n19,g98,g39
n46,g60,g95
n7,g22,g80
n15,g26,g33
n48,g76,g82
n41,g57,g58
n76,g95,g31
n64,g80,g24
n56,g4,g1
n2,g87,g65
n1,g74,g75
