n70,g52,g51
n65,g70,g65
n6,g7,g44
n35,g29,g8
n4,g61,g43
n32,g32,g46
n72,g84,g32
n74,g71,g31
n26,g2,g20
n21,g77,g13
n60,g24,g26
n20,g43,g84
n73,g86,g85
n51,g85,g81
n69,g26,g9
n71,g30,g80
n28,g26,g98
n14,g55,g68
n45,g27,g87
n39,g38,g66
n5,g19,g68
n23,g26,g15
n24,g30,g63
n54,g29,g9
n16,g38,g44
n17,g35,g24
n18,g71,g61
n63,g29,g59
n9,g93,g72
n25,g53,g56
n30,g42,g89
n31,g20,g40
n10,g72,g88
n43,g12,g49
n68,g97,g85
n34,g29,g49
n8,g30,g61
n53,g24,g40
n55,g82,g20
n38,g81,g76
n33,g82,g66
n62,g13,g22
n11,g14,g81
n27,g75,g2
n50,g9,g80
n44,g48,g33
n12,g59,g60
n67,g18,g38
n75,g72,g75
n0,g91,g58
n22,g16,g87
n58,g84,g68
n36,g25,g95
n42,g51,g72
n61,g34,g48
n3,g4,g57
n29,g75,g20
n47,g67,g63
n49,g10,g8
n52,g62,g73
n59,g21,g84
n57,g22,g89
n66,g53,g50
n37,g92,g99
n13,g94,g60
n40,g64,g13
n19,g75,g7
n46,g62,g15
n7,g17,g36
n15,g91,g64
n48,g13,g75
n41,g49,g54
n76,g69,g98
n64,g86,g73
n56,g56,g52
n2,g33,g18
n1,g78,g44
