n0,g92,g35
n1,g0,g83
n2,g32,g30
n3,g24,g58
n4,g99,g28
n5,g36,g59
n6,g6,g68
n7,g48,g6
n8,g61,g28
n9,g17,g80
n10,g88,g57
n11,g24,g71
n12,g11,g32
n13,g66,g39
n14,g76,g59
n15,g32,g25
n16,g36,g15
n17,g4,g72
n18,g7,g13
n19,g56,g32
n20,g17,g41
n21,g39,g79
n22,g84,g39
n23,g14,g63
n24,g76,g41
n25,g42,g11
n26,g48,g93
n27,g63,g93
n28,g75,g52
n29,g49,g92
n30,g12,g48
n31,g76,g45
n32,g30,g0
n33,g14,g96
n34,g89,g73
n35,g50,g7
n36,g9,g38
n37,g86,g30
n38,g63,g10
n39,g27,g79
n40,g33,g80
n41,g83,g64
n42,g71,g51
n43,g6,g47
n44,g32,g86
n45,g38,g86
n46,g96,g78
n47,g23,g53
n48,g33,g14
n49,g4,g56
n50,g35,g2
n51,g18,g68
