n0,g71,g93
n1,g20,g63
n2,g21,g68
n3,g55,g65
n4,g5,g48
n5,g19,g16
n6,g84,g27
n7,g13,g7
n8,g60,g11
n9,g75,g79
n10,g67,g74
n11,g44,g92
n12,g54,g26
n13,g80,g73
n14,g10,g99
n15,g40,g91
n16,g53,g69
n17,g31,g44
n18,g95,g18
n19,g57,g96
n20,g63,g25
n21,g31,g78
n22,g94,g10
n23,g96,g31
n24,g93,g45
n25,g24,g10
n26,g51,g74
n27,g5,g60
n28,g77,g84
n29,g74,g35
n30,g62,g19
n31,g10,g65
n32,g69,g0
n33,g41,g88
n34,g19,g41
n35,g80,g12
n36,g58,g89
n37,g25,g89
n38,g56,g19
n39,g85,g47
n40,g6,g75
n41,g51,g29
n42,g43,g98
n43,g95,g6
n44,g67,g15
n45,g26,g83
n46,g67,g82
n47,g67,g64
n48,g81,g54
n49,g99,g70
n50,g12,g95
n51,g6,g16
