n0,g72,g4
n1,g82,g11
n2,g18,g40
n3,g78,g48
n4,g13,g40
n5,g29,g52
n6,g65,g92
n7,g93,g81
n8,g18,g45
n9,g47,g85
n10,g97,g24
n11,g18,g80
n12,g74,g23
n13,g25,g31
n14,g23,g45
n15,g77,g0
n16,g11,g38
n17,g81,g76
n18,g90,g70
n19,g67,g73
n20,g18,g73
n21,g48,g24
n22,g99,g96
n23,g19,g88
n24,g30,g32
n25,g22,g64
n26,g33,g71
n27,g44,g32
n28,g38,g65
n29,g97,g86
n30,g27,g24
n31,g79,g46
n32,g96,g47
n33,g61,g47
n34,g95,g87
n35,g12,g23
n36,g76,g16
n37,g75,g70
n38,g22,g94
n39,g93,g47
n40,g49,g52
n41,g10,g1
n42,g28,g64
n43,g80,g33
n44,g77,g11
n45,g60,g3
n46,g93,g92
n47,g56,g54
n48,g96,g77
n49,g97,g25
n50,g99,g91
n51,g8,g98
