n0,g81,g53
n1,g64,g80
n2,g83,g62
n3,g40,g71
n4,g89,g91
n5,g12,g68
n6,g71,g1
n7,g71,g81
n8,g60,g75
n9,g94,g2
n10,g44,g85
n11,g27,g37
n12,g74,g62
n13,g36,g11
n14,g51,g44
n15,g70,g27
n16,g17,g28
n17,g29,g76
n18,g73,g17
n19,g53,g7
n20,g16,g90
n21,g64,g14
n22,g11,g88
n23,g65,g89
n24,g98,g36
n25,g84,g96
n26,g99,g54
n27,g38,g50
n28,g41,g27
n29,g42,g90
n30,g46,g59
n31,g21,g96
n32,g4,g89
n33,g32,g18
n34,g43,g18
n35,g72,g86
n36,g96,g95
n37,g25,g46
n38,g80,g74
n39,g79,g87
n40,g50,g46
n41,g85,g95
n42,g39,g96
n43,g96,g79
n44,g54,g69
n45,g71,g37
n46,g36,g46
n47,g65,g64
n48,g83,g92
n49,g6,g25
n50,g10,g3
n51,g35,g75
