n70,g39,g11
n6,g14,g94
n4,g37,g48
n22,g92,g44
n21,g67,g75
n60,g89,g37
n79,g96,g49
n74,g94,g68
n69,g43,g44
n28,g27,g82
n14,g43,g65
n45,g82,g23
n5,g34,g5
n23,g35,g77
n24,g13,g31
n17,g35,g7
n54,g18,g6
n77,g77,g96
n63,g80,g73
n9,g6,g50
n25,g48,g77
n10,g98,g94
n68,g56,g59
n34,g27,g30
n72,g69,g49
n73,g87,g60
n55,g13,g73
n44,g93,g48
n16,g87,g0
n80,g19,g93
n81,g57,g89
n75,g90,g16
n66,g41,g64
n47,g42,g1
n52,g73,g42
n59,g43,g46
n57,g3,g67
n71,g79,g48
n37,g79,g47
n31,g64,g56
n19,g33,g20
n46,g29,g48
n65,g2,g76
n85,g36,g70
n1,g81,g6
n84,g68,g72
n32,g59,g50
n26,g60,g90
n20,g20,g5
n53,g15,g69
n56,g70,g56
n76,g46,g37
n38,g53,g13
n13,g69,g41
n67,g4,g21
n41,g20,g8
n18,g52,g98
n11,g9,g32
n30,g21,g8
n35,g80,g37
n8,g25,g23
n83,g64,g82
n39,g65,g20
n33,g93,g44
n27,g14,g0
n50,g55,g58
n12,g42,g2
n82,g12,g89
n0,g13,g46
n43,g82,g88
n58,g66,g96
n36,g23,g95
n42,g77,g56
n61,g49,g7
n78,g21,g20
n3,g86,g80
n29,g59,g24
n49,g45,g36
n62,g33,g78
n40,g63,g92
n51,g32,g1
n7,g76,g93
n15,g65,g71
n48,g88,g41
n64,g27,g1
n2,g23,g83
