n70,g3,g85
n6,g13,g53
n4,g31,g87
n22,g39,g15
n21,g74,g57
n60,g85,g46
n79,g18,g47
n74,g29,g24
n69,g82,g67
n28,g47,g88
n14,g2,g78
n45,g39,g98
n5,g39,g65
n23,g35,g20
n24,g17,g98
n17,g76,g32
n54,g40,g65
n77,g68,g25
n63,g56,g46
n9,g74,g58
n25,g41,g36
n10,g37,g80
n68,g0,g86
n34,g46,g91
n72,g37,g24
n73,g30,g64
n55,g66,g29
n44,g37,g28
n16,g77,g76
n80,g40,g61
n81,g79,g25
n75,g85,g80
n66,g86,g79
n47,g99,g51
n52,g60,g2
n59,g35,g98
n57,g56,g27
n71,g75,g83
n37,g82,g71
n31,g59,g14
n19,g0,g71
n46,g97,g56
n65,g69,g5
n85,g36,g15
n1,g20,g7
n84,g25,g99
n32,g53,g45
n26,g80,g42
n20,g46,g49
n53,g61,g19
n56,g72,g22
n76,g63,g82
n38,g69,g31
n13,g87,g41
n67,g63,g86
n41,g11,g5
n18,g57,g60
n11,g85,g22
n30,g98,g1
n35,g89,g15
n8,g94,g33
n83,g32,g46
n39,g95,g90
n33,g92,g99
n27,g84,g89
n50,g57,g63
n12,g49,g2
n82,g24,g3
n0,g15,g0
n43,g69,g52
n58,g52,g7
n36,g82,g11
n42,g66,g96
n61,g38,g73
n78,g27,g26
n3,g48,g75
n29,g0,g60
n49,g17,g10
n62,g93,g82
n40,g70,g79
n51,g44,g36
n7,g26,g88
n15,g37,g87
n48,g7,g47
n64,g33,g89
n2,g39,g29
