n0,g48,g14
n1,g36,g59
n2,g17,g83
n3,g67,g2
n4,g74,g79
n5,g82,g93
n6,g1,g86
n7,g4,g72
n8,g61,g37
n9,g16,g53
n10,g84,g26
n11,g15,g58
n12,g93,g63
n13,g37,g68
n14,g87,g31
n15,g18,g97
n16,g59,g80
n17,g94,g17
n18,g70,g47
n19,g45,g33
n20,g2,g32
n21,g81,g86
n22,g6,g94
n23,g73,g33
n24,g69,g36
n25,g72,g86
n26,g13,g44
n27,g30,g50
n28,g72,g97
n29,g78,g99
n30,g71,g94
n31,g55,g90
n32,g94,g4
n33,g18,g84
n34,g73,g10
n35,g44,g65
n36,g43,g28
n37,g99,g65
n38,g54,g75
n39,g49,g92
n40,g83,g87
n41,g64,g41
n42,g95,g67
n43,g46,g67
n44,g1,g53
n45,g88,g3
n46,g90,g92
n47,g50,g42
n48,g2,g40
n49,g98,g22
n50,g28,g23
n51,g12,g26
n52,g21,g60
n53,g39,g0
