n0,g24,g82
n1,g6,g87
n2,g13,g85
n3,g2,g96
n4,g67,g89
n5,g28,g39
n6,g1,g53
n7,g63,g14
n8,g79,g24
n9,g81,g72
n10,g29,g2
n11,g78,g51
n12,g18,g98
n13,g67,g10
n14,g66,g36
n15,g47,g62
n16,g37,g91
n17,g42,g2
n18,g30,g93
n19,g43,g4
n20,g80,g43
n21,g84,g42
n22,g49,g25
n23,g56,g49
n24,g29,g35
n25,g86,g50
n26,g12,g4
n27,g56,g78
n28,g43,g98
n29,g90,g78
n30,g12,g27
n31,g30,g7
n32,g90,g98
n33,g89,g13
n34,g91,g32
n35,g7,g38
n36,g98,g0
n37,g52,g11
n38,g63,g32
n39,g3,g7
n40,g38,g62
n41,g10,g5
n42,g7,g77
n43,g73,g10
n44,g11,g50
n45,g38,g86
n46,g33,g30
n47,g86,g90
n48,g61,g4
n49,g63,g57
n50,g81,g36
n51,g80,g3
n52,g96,g7
n53,g14,g78
