n70,g16,g99
n65,g30,g86
n6,g99,g87
n35,g23,g45
n4,g4,g92
n32,g66,g32
n72,g43,g9
n74,g35,g97
n26,g53,g61
n21,g81,g94
n60,g43,g50
n20,g4,g28
n73,g13,g26
n51,g32,g65
n69,g23,g15
n71,g74,g81
n28,g89,g43
n77,g7,g17
n14,g59,g93
n45,g46,g76
n39,g37,g27
n5,g10,g9
n23,g93,g44
n24,g59,g3
n54,g29,g47
n16,g49,g9
n17,g4,g12
n18,g24,g65
n63,g59,g68
n9,g47,g40
n25,g6,g77
n30,g21,g6
n31,g81,g26
n10,g38,g4
n43,g26,g35
n68,g70,g56
n34,g65,g58
n8,g60,g35
n79,g47,g39
n53,g20,g29
n55,g86,g46
n38,g80,g91
n33,g8,g84
n62,g76,g69
n11,g94,g52
n27,g18,g74
n50,g74,g95
n44,g37,g40
n12,g88,g37
n67,g8,g27
n75,g22,g39
n0,g80,g74
n22,g10,g47
n58,g20,g11
n36,g70,g69
n42,g25,g61
n61,g97,g88
n78,g31,g6
n3,g4,g42
n29,g12,g44
n47,g63,g48
n49,g78,g56
n52,g65,g68
n59,g88,g38
n57,g37,g25
n66,g39,g24
n37,g49,g30
n13,g27,g70
n40,g31,g33
n19,g2,g91
n46,g96,g22
n7,g32,g83
n15,g22,g95
n48,g93,g64
n41,g10,g56
n76,g42,g76
n64,g18,g3
n56,g74,g9
n2,g8,g89
n1,g96,g42
