n70,g90,g12
n65,g15,g20
n6,g33,g57
n35,g28,g61
n4,g21,g8
n32,g5,g27
n72,g30,g79
n74,g40,g76
n26,g17,g31
n21,g60,g76
n60,g7,g5
n20,g61,g59
n73,g92,g47
n51,g39,g76
n69,g9,g31
n71,g83,g61
n28,g45,g70
n77,g91,g68
n14,g29,g56
n45,g62,g33
n39,g93,g57
n5,g44,g22
n23,g0,g85
n24,g67,g20
n54,g9,g48
n16,g70,g64
n17,g46,g63
n18,g44,g75
n63,g20,g86
n9,g13,g63
n25,g32,g30
n30,g89,g82
n31,g82,g23
n10,g56,g55
n43,g18,g24
n68,g92,g80
n34,g53,g43
n8,g78,g57
n79,g99,g98
n53,g18,g93
n55,g8,g80
n38,g89,g53
n33,g80,g38
n62,g87,g74
n11,g25,g57
n27,g71,g1
n50,g12,g42
n44,g51,g29
n12,g49,g42
n67,g0,g19
n75,g73,g20
n0,g99,g85
n22,g29,g36
n58,g32,g71
n36,g23,g57
n42,g8,g16
n61,g47,g38
n78,g89,g74
n3,g32,g0
n29,g87,g75
n47,g18,g35
n49,g36,g67
n52,g56,g20
n59,g92,g23
n57,g70,g36
n66,g34,g10
n37,g0,g35
n13,g48,g15
n40,g47,g72
n19,g83,g90
n46,g54,g82
n7,g36,g49
n15,g0,g89
n48,g92,g67
n41,g9,g32
n76,g99,g86
n64,g71,g35
n56,g55,g86
n2,g79,g82
n1,g80,g66
