n70,g13,g52
n65,g9,g84
n6,g82,g91
n35,g73,g15
n4,g77,g45
n32,g33,g81
n72,g85,g34
n74,g89,g93
n26,g73,g0
n21,g16,g42
n60,g79,g51
n20,g97,g56
n73,g99,g55
n51,g97,g26
n69,g53,g17
n71,g15,g25
n28,g20,g2
n77,g78,g8
n14,g19,g20
n45,g33,g15
n39,g55,g70
n5,g9,g25
n23,g59,g33
n24,g56,g45
n54,g11,g83
n16,g65,g60
n82,g1,g42
n17,g46,g87
n18,g52,g87
n63,g16,g45
n9,g76,g23
n25,g92,g56
n30,g66,g5
n31,g88,g57
n10,g62,g40
n43,g14,g54
n68,g23,g96
n34,g78,g64
n8,g96,g20
n79,g85,g22
n53,g87,g48
n55,g20,g65
n38,g59,g47
n33,g7,g59
n62,g11,g41
n11,g78,g36
n27,g28,g50
n50,g2,g77
n44,g72,g65
n12,g82,g13
n67,g37,g1
n75,g28,g79
n80,g7,g81
n0,g86,g14
n22,g97,g86
n81,g46,g41
n58,g60,g19
n36,g36,g60
n42,g77,g17
n61,g11,g92
n78,g38,g79
n3,g99,g92
n29,g45,g11
n47,g96,g59
n49,g56,g15
n52,g79,g74
n59,g76,g27
n57,g10,g27
n66,g48,g50
n37,g9,g30
n13,g21,g44
n40,g68,g64
n19,g90,g91
n46,g79,g97
n7,g72,g61
n15,g1,g56
n48,g75,g20
n41,g19,g86
n76,g48,g49
n64,g58,g74
n56,g3,g90
n2,g18,g51
n1,g83,g30
