n70,g43,g35
n65,g30,g44
n6,g33,g31
n35,g71,g48
n4,g68,g6
n32,g29,g14
n72,g97,g13
n74,g16,g14
n26,g8,g9
n21,g8,g81
n60,g66,g43
n20,g69,g27
n73,g72,g60
n51,g79,g77
n69,g91,g39
n71,g42,g67
n28,g60,g23
n14,g59,g68
n45,g55,g63
n39,g12,g2
n5,g25,g82
n23,g24,g77
n24,g89,g67
n54,g29,g74
n16,g92,g68
n17,g91,g54
n18,g90,g88
n63,g9,g34
n9,g82,g85
n25,g35,g78
n30,g82,g67
n31,g63,g75
n10,g92,g84
n43,g4,g78
n68,g3,g9
n34,g84,g93
n8,g59,g40
n53,g81,g25
n55,g33,g92
n38,g11,g45
n33,g26,g48
n62,g16,g66
n11,g82,g83
n27,g84,g17
n50,g51,g31
n44,g0,g42
n12,g5,g41
n67,g16,g48
n75,g95,g99
n0,g25,g46
n22,g52,g1
n58,g73,g27
n36,g21,g68
n42,g55,g42
n61,g94,g92
n3,g65,g95
n29,g54,g56
n47,g69,g15
n49,g93,g86
n52,g91,g53
n59,g90,g6
n57,g49,g21
n66,g57,g13
n37,g68,g66
n13,g19,g26
n40,g52,g93
n19,g28,g83
n46,g99,g37
n7,g34,g79
n15,g30,g98
n48,g69,g56
n41,g86,g39
n64,g28,g24
n56,g20,g19
n2,g63,g91
n1,g29,g71
