n70,g83,g10
n65,g96,g22
n6,g19,g29
n35,g76,g21
n4,g94,g35
n32,g9,g12
n72,g15,g92
n74,g4,g49
n26,g14,g63
n21,g35,g80
n60,g78,g9
n20,g34,g72
n73,g53,g48
n51,g26,g97
n69,g24,g58
n71,g85,g47
n28,g80,g33
n14,g86,g25
n45,g1,g35
n39,g41,g80
n5,g70,g27
n23,g88,g25
n24,g12,g69
n54,g26,g61
n16,g0,g78
n17,g8,g21
n18,g61,g51
n63,g48,g72
n9,g0,g16
n25,g44,g2
n30,g7,g27
n31,g42,g50
n10,g59,g96
n43,g17,g28
n68,g2,g86
n34,g44,g58
n8,g46,g33
n53,g49,g44
n55,g58,g50
n38,g76,g45
n33,g91,g6
n62,g72,g2
n11,g74,g87
n27,g57,g39
n50,g44,g81
n44,g1,g22
n12,g87,g5
n67,g63,g74
n75,g89,g53
n0,g17,g95
n22,g79,g7
n58,g79,g25
n36,g24,g20
n42,g55,g69
n61,g72,g63
n3,g88,g84
n29,g81,g21
n47,g84,g17
n49,g79,g53
n52,g87,g89
n59,g4,g30
n57,g29,g28
n66,g10,g46
n37,g32,g0
n13,g55,g32
n40,g75,g85
n19,g39,g47
n46,g25,g16
n7,g94,g63
n15,g55,g8
n48,g9,g15
n41,g86,g84
n64,g6,g65
n56,g25,g81
n2,g9,g26
n1,g32,g42
