n0,g44,g60
n1,g13,g36
n2,g88,g26
n3,g55,g65
n4,g84,g54
n5,g71,g42
n6,g71,g77
n7,g30,g84
n8,g43,g20
n9,g22,g23
n10,g98,g55
n11,g83,g69
n12,g93,g63
n13,g62,g72
n14,g59,g69
n15,g56,g19
n16,g87,g6
n17,g84,g93
n18,g13,g28
n19,g56,g18
n20,g23,g63
n21,g54,g15
n22,g43,g58
n23,g29,g90
n24,g85,g20
n25,g51,g92
n26,g16,g14
n27,g83,g15
n28,g60,g82
n29,g79,g78
n30,g21,g81
n31,g20,g50
n32,g73,g54
n33,g48,g32
n34,g26,g17
n35,g84,g91
n36,g23,g40
n37,g95,g44
n38,g34,g24
n39,g26,g81
n40,g31,g21
n41,g94,g28
n42,g67,g69
