n0,g65,g91
n1,g9,g25
n2,g84,g55
n3,g92,g55
n4,g79,g4
n5,g39,g8
n6,g52,g51
n7,g7,g66
n8,g51,g76
n9,g26,g87
n10,g7,g3
n11,g87,g76
n12,g49,g48
n13,g62,g66
n14,g72,g95
n15,g15,g95
n16,g14,g16
n17,g89,g97
n18,g14,g73
n19,g16,g39
n20,g55,g13
n21,g91,g37
n22,g94,g2
n23,g9,g31
n24,g53,g10
n25,g49,g21
n26,g81,g94
n27,g69,g58
n28,g74,g89
n29,g98,g71
n30,g97,g30
n31,g83,g71
n32,g27,g73
n33,g26,g80
n34,g43,g32
n35,g73,g22
n36,g56,g67
n37,g55,g58
n38,g90,g66
n39,g53,g40
n40,g82,g90
n41,g88,g69
n42,g90,g10
n43,g78,g9
n44,g67,g97
n45,g48,g73
n46,g45,g90
n47,g30,g67
n48,g61,g76
n49,g18,g74
n50,g4,g2
n51,g0,g90
n52,g55,g50
n53,g75,g67
n54,g61,g93
n55,g49,g32
n56,g19,g73
n57,g16,g29
