n0,g95,g70
n1,g10,g89
n2,g53,g10
n3,g8,g56
n4,g54,g20
n5,g53,g25
n6,g25,g37
n7,g81,g57
n8,g48,g44
n9,g23,g95
n10,g3,g33
n11,g51,g71
n12,g33,g39
n13,g28,g39
n14,g34,g0
n15,g18,g77
n16,g82,g99
n17,g93,g7
n18,g38,g82
n19,g8,g11
n20,g84,g87
n21,g79,g74
n22,g91,g60
n23,g51,g45
n24,g55,g18
n25,g34,g57
n26,g32,g80
n27,g35,g32
n28,g20,g41
n29,g26,g88
n30,g89,g97
n31,g74,g4
n32,g77,g90
n33,g3,g37
n34,g92,g84
n35,g82,g83
n36,g69,g68
n37,g48,g98
n38,g86,g72
n39,g91,g92
n40,g29,g59
n41,g46,g88
n42,g22,g98
n43,g76,g11
n44,g68,g38
n45,g47,g82
n46,g66,g9
n47,g84,g80
n48,g42,g36
n49,g45,g75
n50,g1,g14
n51,g79,g39
n52,g49,g0
n53,g55,g28
n54,g24,g20
n55,g97,g53
n56,g16,g30
n57,g1,g95
