n70,g74,g84
n65,g38,g3
n6,g15,g38
n35,g60,g2
n4,g73,g25
n32,g78,g31
n26,g12,g55
n21,g63,g24
n60,g60,g22
n20,g41,g88
n51,g50,g99
n69,g54,g16
n28,g77,g99
n14,g50,g16
n45,g27,g14
n39,g87,g78
n5,g60,g44
n23,g83,g38
n24,g81,g72
n54,g49,g82
n16,g16,g91
n17,g85,g77
n18,g62,g33
n63,g18,g78
n9,g69,g96
n25,g58,g96
n30,g38,g81
n31,g80,g68
n10,g22,g94
n43,g76,g97
n68,g50,g27
n34,g36,g1
n8,g42,g64
n53,g19,g34
n55,g41,g51
n38,g28,g4
n33,g40,g38
n62,g1,g93
n11,g90,g18
n27,g9,g40
n50,g96,g90
n44,g25,g97
n12,g70,g29
n67,g14,g47
n0,g14,g62
n22,g76,g51
n58,g85,g14
n36,g87,g5
n42,g80,g2
n61,g91,g50
n3,g61,g45
n29,g36,g45
n47,g2,g47
n49,g80,g97
n52,g62,g95
n59,g67,g41
n57,g11,g91
n66,g52,g12
n37,g19,g92
n13,g22,g28
n40,g21,g8
n19,g78,g15
n46,g8,g36
n7,g72,g40
n15,g5,g75
n48,g56,g72
n41,g63,g51
n64,g53,g33
n56,g5,g13
n2,g68,g88
n1,g7,g18
