n70,g30,g16
n65,g79,g36
n6,g40,g6
n35,g48,g40
n4,g79,g90
n32,g72,g61
n26,g41,g8
n21,g3,g63
n60,g20,g78
n20,g22,g65
n51,g86,g38
n69,g46,g47
n28,g24,g89
n14,g39,g30
n45,g67,g66
n39,g20,g27
n5,g49,g57
n23,g43,g39
n24,g57,g88
n54,g1,g27
n16,g3,g18
n17,g11,g96
n18,g82,g67
n63,g21,g29
n9,g16,g39
n25,g2,g96
n30,g67,g79
n31,g37,g89
n10,g82,g1
n43,g14,g35
n68,g10,g22
n34,g16,g93
n8,g19,g55
n53,g76,g61
n55,g74,g3
n38,g87,g61
n33,g60,g94
n62,g19,g94
n11,g14,g10
n27,g21,g10
n50,g73,g31
n44,g18,g93
n12,g94,g31
n67,g82,g48
n0,g61,g49
n22,g60,g30
n58,g76,g11
n36,g62,g59
n42,g31,g59
n61,g94,g45
n3,g67,g78
n29,g24,g0
n47,g37,g24
n49,g82,g21
n52,g94,g95
n59,g38,g62
n57,g36,g52
n66,g39,g12
n37,g1,g64
n13,g20,g40
n40,g71,g80
n19,g16,g3
n46,g51,g47
n7,g39,g88
n15,g45,g19
n48,g35,g7
n41,g71,g47
n64,g84,g41
n56,g6,g54
n2,g81,g68
n1,g59,g46
