n70,g30,g70
n65,g85,g61
n6,g23,g16
n35,g46,g33
n4,g92,g41
n32,g20,g68
n72,g18,g16
n74,g66,g83
n26,g24,g73
n21,g84,g37
n60,g34,g74
n20,g68,g60
n73,g2,g49
n51,g83,g76
n69,g71,g1
n71,g99,g66
n28,g94,g18
n14,g15,g11
n45,g9,g44
n39,g83,g37
n5,g48,g78
n23,g41,g94
n24,g15,g49
n54,g92,g11
n16,g29,g99
n17,g98,g22
n18,g29,g60
n63,g76,g75
n9,g67,g41
n25,g64,g97
n30,g58,g64
n31,g74,g20
n10,g96,g84
n43,g50,g13
n68,g4,g29
n34,g85,g12
n8,g29,g79
n53,g99,g35
n55,g35,g21
n38,g0,g94
n33,g97,g93
n62,g61,g41
n11,g28,g68
n27,g1,g94
n50,g65,g0
n44,g5,g11
n12,g52,g23
n67,g72,g65
n75,g32,g73
n0,g6,g42
n22,g82,g17
n58,g66,g38
n36,g32,g59
n42,g44,g58
n61,g37,g8
n3,g68,g32
n29,g15,g83
n47,g99,g57
n49,g81,g98
n52,g67,g93
n59,g25,g50
n57,g86,g3
n66,g64,g65
n37,g50,g2
n13,g73,g43
n40,g84,g59
n19,g32,g97
n46,g13,g9
n7,g59,g26
n15,g38,g84
n48,g13,g76
n41,g20,g26
n64,g78,g44
n56,g17,g21
n2,g51,g4
n1,g22,g74
