n70,g51,g48
n65,g42,g83
n6,g7,g78
n35,g66,g37
n4,g48,g75
n32,g84,g25
n72,g0,g23
n74,g34,g25
n26,g9,g18
n21,g83,g86
n60,g61,g84
n20,g92,g78
n73,g81,g11
n51,g8,g68
n69,g42,g64
n71,g57,g10
n28,g97,g79
n14,g81,g38
n45,g78,g70
n39,g20,g38
n5,g60,g8
n23,g17,g32
n24,g91,g71
n54,g2,g54
n16,g88,g64
n17,g63,g50
n18,g10,g41
n63,g38,g17
n9,g90,g23
n25,g50,g96
n30,g88,g4
n31,g84,g60
n10,g30,g62
n43,g78,g43
n68,g44,g72
n34,g75,g66
n8,g23,g15
n53,g15,g56
n55,g71,g64
n38,g3,g77
n33,g66,g46
n62,g62,g55
n11,g68,g92
n27,g74,g95
n50,g39,g90
n44,g66,g73
n12,g46,g81
n67,g84,g28
n75,g2,g62
n0,g22,g97
n22,g94,g81
n58,g36,g71
n36,g82,g83
n42,g37,g19
n61,g89,g56
n3,g71,g92
n29,g20,g27
n47,g19,g71
n49,g88,g79
n52,g80,g92
n59,g52,g18
n57,g41,g79
n66,g13,g46
n37,g74,g25
n13,g20,g65
n40,g69,g64
n19,g72,g54
n46,g64,g17
n7,g22,g78
n15,g58,g70
n48,g41,g90
n41,g74,g61
n64,g54,g52
n56,g20,g68
n2,g57,g23
n1,g54,g22
