n70,g88,g64
n6,g10,g7
n4,g76,g69
n22,g26,g98
n21,g67,g45
n60,g26,g76
n79,g23,g94
n74,g3,g48
n69,g78,g89
n28,g80,g2
n14,g28,g53
n45,g26,g23
n89,g55,g82
n5,g10,g9
n23,g26,g19
n24,g64,g63
n17,g77,g54
n54,g41,g43
n77,g46,g0
n63,g20,g49
n9,g77,g19
n25,g82,g83
n87,g52,g0
n10,g9,g25
n68,g89,g67
n34,g76,g15
n72,g70,g48
n73,g79,g78
n55,g41,g97
n44,g84,g57
n16,g8,g92
n80,g41,g59
n81,g55,g74
n75,g41,g4
n66,g66,g37
n47,g60,g15
n52,g6,g75
n59,g17,g96
n57,g73,g93
n71,g19,g54
n37,g62,g66
n31,g97,g84
n19,g25,g38
n46,g73,g29
n65,g1,g44
n85,g60,g1
n1,g21,g83
n84,g47,g58
n32,g79,g90
n26,g24,g61
n20,g94,g78
n53,g75,g49
n56,g72,g82
n76,g74,g16
n38,g23,g95
n13,g94,g76
n67,g44,g63
n41,g48,g89
n18,g41,g88
n11,g29,g52
n30,g81,g84
n35,g70,g24
n8,g51,g84
n83,g51,g49
n39,g64,g35
n33,g90,g97
n27,g54,g91
n50,g31,g95
n12,g68,g12
n82,g23,g50
n0,g64,g14
n43,g69,g78
n58,g10,g94
n36,g19,g83
n42,g10,g67
n61,g17,g26
n78,g7,g13
n3,g15,g97
n29,g71,g37
n49,g87,g2
n88,g60,g40
n86,g33,g50
n62,g60,g77
n40,g68,g17
n51,g65,g28
n7,g74,g48
n15,g0,g65
n48,g33,g59
n64,g66,g53
n2,g24,g76
