n0,g56,g92
n1,g69,g64
n2,g95,g76
n3,g11,g18
n4,g27,g76
n5,g13,g5
n6,g38,g21
n7,g93,g69
n8,g51,g91
n9,g0,g23
n10,g43,g61
n11,g43,g67
n12,g88,g49
n13,g69,g21
n14,g35,g49
n15,g12,g26
n16,g80,g42
n17,g98,g97
n18,g66,g4
n19,g61,g93
n20,g40,g4
n21,g61,g63
n22,g80,g29
n23,g45,g46
n24,g6,g2
n25,g81,g55
n26,g92,g0
n27,g32,g46
n28,g78,g79
n29,g25,g83
n30,g70,g4
n31,g2,g58
n32,g96,g30
n33,g28,g80
n34,g73,g18
n35,g41,g56
n36,g10,g71
n37,g65,g96
n38,g53,g45
n39,g46,g74
n40,g11,g74
n41,g60,g2
n42,g8,g23
n43,g17,g62
n44,g42,g23
n45,g32,g93
n46,g36,g98
n47,g69,g10
n48,g50,g34
n49,g65,g36
n50,g82,g79
n51,g18,g22
n52,g71,g96
n53,g5,g6
n54,g15,g54
n55,g62,g76
n56,g10,g95
n57,g51,g95
n58,g72,g4
