n0,g92,g23
n1,g88,g82
n2,g11,g88
n3,g1,g12
n4,g29,g39
n5,g54,g99
n6,g10,g91
n7,g3,g27
n8,g20,g66
n9,g1,g47
n10,g77,g68
n11,g11,g97
n12,g87,g38
n13,g35,g12
n14,g93,g71
n15,g87,g63
n16,g84,g22
n17,g14,g95
n18,g12,g94
n19,g70,g48
n20,g39,g1
n21,g9,g8
n22,g42,g7
n23,g90,g52
n24,g62,g35
n25,g97,g29
n26,g42,g14
n27,g73,g40
n28,g38,g73
n29,g87,g5
n30,g71,g16
n31,g59,g77
n32,g76,g81
n33,g87,g58
n34,g30,g97
n35,g67,g37
n36,g1,g4
n37,g20,g60
n38,g45,g19
n39,g62,g50
n40,g72,g60
n41,g64,g19
n42,g36,g67
n43,g35,g54
