n0,g86,g55
n1,g14,g95
n2,g96,g24
n3,g68,g25
n4,g73,g35
n5,g45,g13
n6,g26,g19
n7,g88,g57
n8,g45,g4
n9,g10,g47
n10,g54,g2
n11,g46,g10
n12,g63,g26
n13,g33,g93
n14,g75,g89
n15,g65,g43
n16,g77,g52
n17,g92,g49
n18,g41,g48
n19,g77,g7
n20,g52,g3
n21,g53,g66
n22,g75,g26
n23,g63,g33
n24,g20,g61
n25,g24,g6
n26,g51,g84
n27,g31,g67
n28,g62,g40
n29,g47,g9
n30,g24,g28
n31,g25,g37
n32,g18,g36
n33,g66,g93
n34,g26,g80
n35,g71,g81
n36,g6,g31
n37,g22,g35
n38,g65,g37
n39,g75,g12
n40,g97,g99
n41,g18,g40
n42,g80,g96
n43,g29,g5
