n70,g74,g16
n65,g14,g0
n6,g62,g75
n35,g62,g63
n4,g66,g68
n32,g6,g41
n72,g61,g10
n74,g27,g35
n26,g21,g98
n21,g28,g72
n60,g91,g51
n20,g37,g81
n73,g80,g96
n51,g71,g52
n69,g52,g79
n71,g78,g27
n28,g46,g26
n77,g49,g7
n14,g87,g21
n45,g5,g10
n39,g87,g57
n5,g58,g15
n23,g22,g62
n24,g40,g79
n54,g9,g98
n16,g59,g9
n17,g89,g2
n18,g40,g39
n63,g8,g3
n9,g51,g5
n25,g94,g16
n30,g47,g15
n31,g3,g57
n10,g65,g8
n43,g67,g82
n68,g48,g5
n34,g92,g70
n8,g30,g37
n79,g80,g51
n53,g75,g6
n55,g77,g45
n38,g32,g88
n33,g74,g19
n62,g6,g10
n11,g51,g88
n27,g19,g6
n50,g95,g21
n44,g8,g60
n12,g44,g26
n67,g55,g86
n75,g40,g42
n80,g71,g83
n0,g96,g82
n22,g52,g98
n58,g76,g28
n36,g91,g50
n42,g39,g87
n61,g20,g84
n78,g16,g44
n3,g72,g8
n29,g76,g96
n47,g70,g20
n49,g80,g78
n52,g15,g79
n59,g20,g21
n57,g95,g22
n66,g42,g94
n37,g53,g74
n13,g18,g15
n40,g23,g94
n19,g43,g34
n46,g31,g75
n7,g71,g11
n15,g75,g15
n48,g8,g36
n41,g45,g41
n76,g65,g51
n64,g46,g21
n56,g26,g68
n2,g6,g40
n1,g94,g80
