n0,g62,g72
n1,g93,g6
n2,g55,g4
n3,g85,g7
n4,g72,g63
n5,g26,g52
n6,g96,g89
n7,g40,g3
n8,g32,g78
n9,g58,g17
n10,g54,g89
n11,g94,g64
n12,g39,g65
n13,g36,g10
n14,g92,g68
n15,g77,g37
n16,g33,g59
n17,g16,g56
n18,g63,g81
n19,g9,g15
n20,g51,g15
n21,g24,g51
n22,g93,g5
n23,g73,g9
n24,g4,g53
n25,g45,g97
n26,g8,g49
n27,g37,g23
n28,g17,g36
n29,g70,g94
n30,g19,g35
n31,g31,g96
n32,g82,g22
n33,g16,g29
n34,g83,g0
n35,g5,g61
n36,g6,g45
n37,g26,g33
n38,g12,g73
n39,g43,g42
n40,g81,g66
n41,g40,g78
n42,g71,g1
n43,g69,g60
n44,g89,g90
n45,g32,g16
