n0,g38,g81
n1,g28,g75
n2,g92,g3
n3,g52,g31
n4,g11,g25
n5,g18,g38
n6,g95,g47
n7,g98,g20
n8,g72,g41
n9,g17,g12
n10,g1,g40
n11,g24,g6
n12,g35,g42
n13,g6,g33
n14,g1,g68
n15,g46,g45
n16,g62,g15
n17,g62,g4
n18,g17,g50
n19,g60,g74
n20,g74,g13
n21,g18,g63
n22,g59,g0
n23,g47,g86
n24,g94,g69
n25,g59,g27
n26,g75,g44
n27,g31,g73
n28,g19,g13
n29,g99,g68
n30,g47,g82
n31,g8,g64
n32,g48,g95
n33,g60,g3
n34,g97,g33
n35,g0,g12
n36,g0,g6
n37,g7,g72
n38,g23,g96
n39,g28,g44
n40,g70,g24
n41,g27,g57
n42,g53,g35
n43,g3,g80
n44,g81,g5
n45,g88,g95
