n0,g82,g28
n1,g64,g10
n2,g38,g30
n3,g2,g60
n4,g85,g42
n5,g7,g31
n6,g25,g50
n7,g72,g85
n8,g61,g55
n9,g38,g58
n10,g73,g15
n11,g32,g98
n12,g21,g48
n13,g29,g89
n14,g76,g45
n15,g76,g36
n16,g8,g31
n17,g31,g33
n18,g21,g25
n19,g74,g12
n20,g93,g91
n21,g54,g90
n22,g6,g47
n23,g81,g62
n24,g48,g59
n25,g41,g11
n26,g14,g42
n27,g13,g75
n28,g16,g9
n29,g72,g90
n30,g94,g88
n31,g67,g57
n32,g43,g26
n33,g72,g55
n34,g89,g24
n35,g4,g35
n36,g21,g78
n37,g56,g19
n38,g83,g12
n39,g11,g48
n40,g98,g39
n41,g53,g36
n42,g13,g48
n43,g45,g20
n44,g53,g8
n45,g19,g59
