n0,g70,g1
n1,g62,g61
n2,g78,g80
n3,g13,g89
n4,g64,g19
n5,g53,g65
n6,g58,g33
n7,g28,g35
n8,g3,g57
n9,g81,g97
n10,g57,g78
n11,g38,g62
n12,g26,g92
n13,g15,g7
n14,g14,g17
n15,g96,g57
n16,g25,g9
n17,g19,g92
n18,g9,g4
n19,g21,g64
n20,g25,g21
n21,g77,g83
n22,g30,g51
n23,g99,g48
n24,g33,g60
n25,g40,g27
n26,g42,g98
n27,g81,g36
n28,g66,g16
n29,g58,g17
n30,g58,g85
n31,g59,g63
n32,g66,g5
n33,g39,g43
n34,g31,g84
n35,g36,g20
n36,g2,g25
n37,g63,g96
n38,g58,g21
n39,g11,g82
n40,g52,g78
n41,g3,g60
n42,g79,g84
n43,g26,g5
n44,g11,g0
n45,g14,g78
