n70,g2,g97
n65,g32,g40
n6,g43,g19
n35,g60,g1
n4,g56,g70
n32,g17,g43
n72,g71,g89
n74,g81,g14
n26,g50,g12
n21,g96,g28
n60,g65,g39
n20,g0,g21
n73,g63,g26
n51,g31,g36
n69,g26,g14
n71,g69,g45
n28,g95,g61
n14,g30,g11
n45,g84,g49
n39,g47,g17
n5,g95,g62
n23,g89,g83
n24,g94,g18
n54,g5,g62
n16,g0,g73
n17,g81,g30
n18,g16,g0
n63,g62,g22
n9,g53,g60
n25,g38,g73
n30,g6,g16
n31,g57,g86
n10,g43,g94
n43,g42,g85
n68,g39,g41
n34,g34,g76
n8,g75,g59
n53,g30,g74
n55,g7,g18
n38,g54,g34
n33,g35,g68
n62,g85,g82
n11,g43,g57
n27,g38,g67
n50,g17,g74
n44,g5,g81
n12,g0,g89
n67,g31,g35
n75,g82,g44
n0,g57,g94
n22,g97,g14
n58,g61,g16
n36,g97,g9
n42,g42,g87
n61,g16,g29
n3,g19,g85
n29,g67,g69
n47,g37,g63
n49,g69,g75
n52,g3,g24
n59,g62,g32
n57,g58,g5
n66,g36,g67
n37,g99,g15
n13,g44,g7
n40,g61,g17
n19,g76,g57
n46,g91,g41
n7,g3,g68
n15,g46,g9
n48,g34,g79
n41,g62,g51
n64,g5,g72
n56,g64,g66
n2,g69,g95
n1,g26,g65
