n70,g16,g98
n65,g10,g85
n6,g51,g68
n35,g50,g55
n4,g9,g3
n32,g54,g36
n72,g19,g70
n74,g70,g56
n26,g33,g23
n21,g90,g20
n60,g49,g30
n20,g84,g26
n73,g77,g67
n51,g55,g29
n69,g80,g36
n71,g75,g92
n28,g74,g22
n14,g77,g17
n45,g11,g8
n39,g1,g8
n5,g88,g41
n23,g23,g25
n24,g24,g64
n54,g68,g77
n16,g87,g14
n17,g19,g45
n18,g86,g30
n63,g90,g83
n9,g63,g70
n25,g2,g16
n30,g63,g28
n31,g42,g60
n10,g15,g95
n43,g39,g84
n68,g27,g8
n34,g11,g21
n8,g46,g87
n53,g44,g87
n55,g33,g84
n38,g63,g26
n33,g54,g83
n62,g32,g58
n11,g11,g32
n27,g75,g5
n50,g30,g11
n44,g2,g17
n12,g38,g81
n67,g32,g5
n75,g25,g0
n0,g55,g56
n22,g73,g18
n58,g82,g0
n36,g59,g75
n42,g51,g47
n61,g13,g92
n3,g10,g44
n29,g64,g28
n47,g56,g88
n49,g72,g77
n52,g2,g3
n59,g96,g9
n57,g17,g53
n66,g35,g10
n37,g74,g43
n13,g84,g88
n40,g74,g83
n19,g64,g85
n46,g53,g0
n7,g52,g83
n15,g82,g68
n48,g17,g11
n41,g75,g48
n64,g48,g93
n56,g1,g34
n2,g40,g31
n1,g84,g18
