n70,g50,g30
n6,g47,g14
n4,g59,g9
n22,g27,g64
n21,g98,g26
n60,g76,g6
n79,g11,g1
n74,g42,g31
n69,g18,g11
n28,g72,g60
n14,g23,g3
n45,g40,g38
n5,g35,g68
n23,g96,g67
n24,g38,g41
n17,g37,g64
n54,g90,g51
n77,g53,g74
n63,g73,g54
n9,g36,g47
n25,g17,g89
n87,g73,g2
n10,g21,g24
n68,g17,g51
n34,g95,g83
n72,g23,g85
n73,g70,g65
n55,g52,g53
n44,g59,g1
n16,g25,g3
n80,g56,g9
n81,g61,g22
n75,g62,g32
n66,g63,g30
n47,g51,g22
n52,g64,g41
n59,g55,g73
n57,g11,g46
n71,g64,g77
n37,g12,g58
n31,g90,g44
n19,g35,g38
n46,g52,g1
n65,g78,g66
n85,g58,g5
n1,g77,g79
n84,g77,g30
n32,g14,g11
n26,g86,g99
n20,g21,g9
n53,g45,g1
n56,g97,g28
n76,g16,g19
n38,g7,g48
n13,g45,g60
n67,g65,g55
n41,g31,g75
n18,g48,g79
n11,g62,g10
n30,g32,g61
n35,g40,g41
n8,g84,g32
n83,g10,g33
n39,g68,g22
n33,g61,g44
n27,g35,g70
n50,g42,g48
n12,g45,g85
n82,g30,g27
n0,g13,g58
n43,g24,g82
n58,g95,g31
n36,g52,g92
n42,g76,g89
n61,g41,g71
n78,g99,g54
n3,g45,g78
n29,g96,g63
n49,g21,g8
n88,g37,g80
n86,g14,g12
n62,g19,g41
n40,g10,g21
n51,g32,g91
n7,g8,g10
n15,g74,g76
n48,g47,g20
n64,g74,g38
n2,g39,g30
