n0,g23,g7
n1,g55,g13
n2,g95,g64
n3,g14,g87
n4,g51,g16
n5,g31,g60
n6,g89,g40
n7,g54,g4
n8,g56,g61
n9,g2,g98
n10,g70,g17
n11,g45,g40
n12,g96,g3
n13,g4,g80
n14,g88,g4
n15,g91,g2
n16,g78,g15
n17,g64,g50
n18,g96,g84
n19,g96,g40
n20,g2,g26
n21,g25,g68
n22,g56,g32
n23,g91,g21
n24,g39,g3
n25,g21,g90
n26,g96,g28
n27,g69,g29
n28,g44,g36
n29,g11,g9
n30,g41,g25
n31,g92,g79
n32,g59,g15
n33,g88,g85
n34,g5,g32
n35,g8,g41
n36,g34,g41
n37,g98,g55
n38,g87,g91
n39,g36,g97
n40,g43,g97
n41,g91,g86
n42,g17,g96
n43,g12,g39
n44,g61,g15
