n0,g6,g74
n1,g2,g14
n2,g88,g10
n3,g43,g48
n4,g62,g60
n5,g67,g76
n6,g79,g31
n7,g53,g40
n8,g41,g94
n9,g59,g92
n10,g73,g12
n11,g72,g37
n12,g20,g18
n13,g84,g35
n14,g47,g96
n15,g80,g84
n16,g18,g55
n17,g32,g33
n18,g58,g27
n19,g93,g71
n20,g83,g51
n21,g59,g25
n22,g58,g98
n23,g69,g88
n24,g11,g28
n25,g69,g9
n26,g93,g38
n27,g83,g27
n28,g70,g37
n29,g21,g72
n30,g35,g93
n31,g94,g67
n32,g47,g5
n33,g49,g63
n34,g43,g80
n35,g14,g18
n36,g10,g53
n37,g17,g71
n38,g93,g13
n39,g21,g42
n40,g95,g39
n41,g16,g46
n42,g92,g75
n43,g45,g1
n44,g96,g20
