n0,g27,g63
n1,g44,g78
n2,g77,g40
n3,g35,g12
n4,g57,g30
n5,g93,g56
n6,g28,g84
n7,g0,g48
n8,g0,g72
n9,g34,g67
n10,g78,g19
n11,g68,g8
n12,g83,g9
n13,g83,g47
n14,g19,g17
n15,g53,g21
n16,g87,g38
n17,g36,g84
n18,g12,g57
n19,g43,g44
n20,g29,g8
n21,g6,g13
n22,g66,g29
n23,g49,g64
n24,g34,g29
n25,g88,g82
n26,g20,g86
n27,g99,g26
n28,g44,g76
n29,g1,g57
n30,g81,g31
n31,g16,g66
n32,g94,g48
n33,g91,g50
n34,g30,g21
n35,g21,g79
n36,g48,g10
n37,g40,g14
n38,g36,g26
n39,g75,g99
n40,g82,g64
n41,g88,g18
n42,g88,g97
n43,g41,g43
n44,g9,g56
