n70,g37,g44
n6,g97,g71
n4,g94,g6
n22,g63,g14
n21,g34,g79
n60,g91,g22
n79,g65,g56
n74,g10,g50
n69,g15,g35
n28,g45,g9
n14,g33,g49
n45,g24,g7
n5,g80,g53
n23,g53,g27
n24,g28,g15
n17,g72,g31
n54,g50,g5
n77,g89,g9
n63,g55,g88
n9,g62,g2
n25,g53,g95
n87,g5,g73
n10,g85,g12
n68,g97,g43
n34,g90,g8
n72,g18,g66
n73,g44,g74
n55,g98,g53
n44,g96,g69
n16,g36,g87
n80,g58,g41
n81,g90,g25
n75,g3,g12
n66,g58,g97
n47,g7,g93
n52,g19,g11
n59,g10,g83
n57,g98,g42
n71,g18,g32
n37,g23,g85
n31,g49,g60
n19,g55,g26
n46,g50,g31
n65,g88,g29
n85,g9,g64
n1,g24,g56
n84,g4,g95
n32,g31,g16
n26,g87,g37
n20,g58,g88
n53,g16,g50
n56,g98,g20
n76,g44,g42
n38,g8,g93
n13,g70,g83
n67,g70,g95
n41,g35,g92
n18,g66,g13
n11,g13,g2
n30,g79,g84
n35,g18,g95
n8,g42,g69
n83,g18,g70
n39,g34,g80
n33,g88,g94
n27,g40,g51
n50,g49,g1
n12,g6,g82
n82,g2,g1
n0,g48,g5
n43,g78,g6
n58,g20,g42
n36,g23,g30
n42,g16,g55
n61,g94,g34
n78,g12,g23
n3,g55,g22
n29,g80,g3
n49,g35,g3
n88,g61,g20
n86,g16,g17
n62,g22,g32
n40,g58,g84
n51,g29,g25
n7,g76,g58
n15,g52,g64
n48,g18,g49
n64,g62,g68
n2,g15,g89
