n70,g26,g86
n6,g31,g78
n4,g72,g34
n22,g44,g55
n21,g40,g14
n60,g23,g16
n79,g70,g52
n74,g91,g53
n69,g12,g75
n28,g52,g66
n14,g31,g64
n45,g52,g99
n5,g94,g85
n23,g20,g17
n24,g29,g89
n17,g22,g63
n54,g53,g21
n77,g89,g5
n63,g11,g74
n9,g8,g28
n25,g82,g1
n87,g71,g54
n10,g27,g30
n68,g19,g53
n34,g82,g78
n72,g94,g36
n73,g9,g41
n55,g6,g42
n44,g81,g32
n16,g51,g84
n80,g17,g24
n81,g35,g97
n75,g93,g29
n66,g96,g77
n47,g38,g0
n52,g4,g21
n59,g27,g81
n57,g6,g55
n71,g36,g34
n37,g70,g92
n31,g23,g80
n19,g16,g17
n46,g88,g72
n65,g36,g68
n85,g68,g20
n1,g8,g23
n84,g97,g48
n32,g3,g50
n26,g40,g95
n20,g3,g84
n53,g30,g43
n56,g15,g66
n76,g44,g13
n38,g73,g17
n13,g0,g45
n67,g56,g71
n41,g39,g83
n18,g65,g78
n11,g79,g18
n30,g13,g3
n35,g88,g78
n8,g53,g26
n83,g9,g66
n39,g56,g44
n33,g99,g8
n27,g64,g58
n50,g51,g88
n12,g61,g55
n82,g96,g38
n0,g52,g18
n43,g43,g35
n58,g3,g76
n36,g8,g20
n42,g55,g74
n61,g23,g69
n78,g74,g72
n3,g0,g94
n29,g16,g78
n49,g80,g74
n88,g71,g77
n86,g87,g69
n62,g14,g10
n40,g64,g2
n51,g8,g66
n7,g75,g41
n15,g48,g69
n48,g44,g27
n64,g38,g37
n2,g76,g71
