n70,g24,g18
n65,g52,g31
n6,g82,g45
n35,g10,g83
n4,g76,g58
n32,g89,g47
n26,g82,g53
n21,g47,g32
n60,g4,g63
n20,g64,g9
n51,g37,g85
n69,g43,g84
n71,g51,g57
n28,g37,g41
n14,g59,g42
n45,g88,g47
n39,g81,g8
n5,g42,g23
n23,g60,g36
n24,g26,g23
n54,g41,g14
n16,g89,g41
n17,g88,g70
n18,g67,g22
n63,g93,g12
n9,g76,g97
n25,g23,g65
n30,g75,g24
n31,g67,g95
n10,g85,g71
n43,g94,g11
n68,g19,g6
n34,g61,g16
n8,g80,g92
n53,g85,g80
n55,g16,g54
n38,g35,g93
n33,g87,g30
n62,g13,g4
n11,g92,g95
n27,g54,g70
n50,g45,g83
n44,g51,g36
n12,g23,g87
n67,g42,g98
n0,g87,g86
n22,g45,g76
n58,g71,g72
n36,g87,g37
n42,g70,g31
n61,g21,g88
n3,g56,g92
n29,g44,g54
n47,g57,g74
n49,g22,g73
n52,g16,g50
n59,g4,g81
n57,g42,g8
n66,g68,g28
n37,g69,g21
n13,g56,g58
n40,g60,g61
n19,g27,g58
n46,g35,g12
n7,g69,g72
n15,g20,g8
n48,g33,g12
n41,g39,g14
n64,g65,g24
n56,g13,g21
n2,g89,g67
n1,g75,g66
