n70,g40,g29
n65,g7,g37
n6,g64,g21
n35,g45,g61
n4,g64,g47
n32,g79,g82
n26,g45,g10
n21,g92,g30
n60,g75,g9
n20,g94,g66
n51,g49,g87
n69,g35,g92
n71,g99,g98
n28,g21,g47
n14,g98,g55
n45,g69,g62
n39,g19,g59
n5,g18,g58
n23,g55,g2
n24,g72,g48
n54,g45,g78
n16,g59,g14
n17,g28,g96
n18,g4,g47
n63,g97,g90
n9,g74,g78
n25,g72,g10
n30,g14,g79
n31,g45,g60
n10,g97,g39
n43,g31,g33
n68,g15,g47
n34,g28,g70
n8,g13,g31
n53,g48,g28
n55,g6,g13
n38,g97,g70
n33,g46,g36
n62,g5,g21
n11,g2,g14
n27,g87,g2
n50,g31,g83
n44,g3,g35
n12,g76,g73
n67,g75,g99
n0,g25,g75
n22,g72,g55
n58,g69,g54
n36,g72,g33
n42,g83,g11
n61,g23,g30
n3,g87,g86
n29,g80,g3
n47,g5,g84
n49,g51,g66
n52,g75,g90
n59,g66,g91
n57,g73,g39
n66,g66,g43
n37,g46,g21
n13,g18,g47
n40,g56,g31
n19,g5,g68
n46,g78,g48
n7,g89,g69
n15,g59,g66
n48,g88,g43
n41,g32,g64
n64,g30,g18
n56,g43,g51
n2,g51,g93
n1,g95,g54
