n70,g99,g98
n65,g2,g35
n6,g76,g35
n35,g7,g3
n4,g55,g34
n32,g91,g78
n26,g91,g7
n21,g44,g84
n60,g17,g25
n20,g18,g50
n51,g27,g92
n69,g62,g25
n71,g50,g36
n28,g11,g29
n14,g78,g26
n45,g56,g37
n39,g44,g66
n5,g97,g32
n23,g34,g24
n24,g82,g5
n54,g2,g17
n16,g28,g61
n17,g66,g68
n18,g86,g72
n63,g89,g27
n9,g58,g90
n25,g73,g40
n30,g67,g35
n31,g42,g40
n10,g77,g14
n43,g83,g26
n68,g11,g79
n34,g92,g90
n8,g26,g9
n53,g86,g13
n55,g20,g86
n38,g56,g8
n33,g15,g44
n62,g81,g6
n11,g2,g93
n27,g86,g17
n50,g13,g89
n44,g50,g71
n12,g58,g23
n67,g4,g50
n0,g67,g5
n22,g34,g51
n58,g17,g85
n36,g1,g40
n42,g16,g41
n61,g2,g24
n3,g10,g84
n29,g83,g66
n47,g52,g35
n49,g13,g7
n52,g37,g48
n59,g45,g9
n57,g7,g14
n66,g78,g77
n37,g19,g47
n13,g48,g7
n40,g24,g70
n19,g78,g23
n46,g80,g40
n7,g37,g60
n15,g48,g78
n48,g22,g77
n41,g84,g49
n64,g51,g89
n56,g70,g99
n2,g8,g24
n1,g87,g38
