n0,g21,g20
n1,g49,g81
n2,g70,g82
n3,g45,g69
n4,g39,g32
n5,g42,g89
n6,g3,g24
n7,g54,g67
n8,g63,g27
n9,g52,g59
n10,g6,g56
n11,g35,g25
n12,g99,g33
n13,g52,g43
n14,g82,g37
n15,g77,g29
n16,g9,g1
n17,g15,g18
n18,g33,g76
n19,g54,g15
n20,g79,g9
n21,g91,g48
n22,g16,g43
n23,g86,g38
n24,g3,g97
n25,g84,g60
n26,g48,g53
n27,g97,g27
n28,g45,g86
n29,g7,g27
n30,g13,g76
n31,g9,g24
n32,g16,g36
n33,g4,g35
n34,g1,g44
n35,g74,g48
n36,g8,g43
n37,g30,g14
n38,g15,g88
n39,g66,g29
n40,g1,g99
n41,g67,g52
n42,g85,g0
n43,g46,g88
