n0,g79,g12
n1,g29,g56
n2,g10,g47
n3,g67,g74
n4,g84,g82
n5,g68,g32
n6,g78,g84
n7,g50,g89
n8,g38,g48
n9,g4,g17
n10,g46,g21
n11,g33,g94
n12,g84,g28
n13,g87,g89
n14,g94,g39
n15,g6,g30
n16,g81,g41
n17,g8,g58
n18,g52,g44
n19,g60,g73
n20,g13,g61
n21,g72,g5
n22,g34,g16
n23,g30,g39
n24,g48,g45
n25,g58,g80
n26,g21,g79
n27,g26,g46
n28,g5,g33
n29,g2,g91
n30,g9,g72
n31,g78,g49
n32,g46,g43
n33,g57,g68
n34,g64,g79
n35,g99,g75
n36,g42,g11
n37,g40,g88
n38,g10,g44
n39,g1,g61
n40,g4,g27
n41,g37,g20
n42,g30,g1
n43,g81,g40
